image_path,disaster_type,disaster_idx,severity,severity_idx,score,combined_label,combined_idx
../data/raw/AIDER/flooded_areas/flood_image0185.jpg,flood,0,moderate,1,0.6246,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0184.jpg,flood,0,mild,0,0.5983,flood_mild,0
../data/raw/AIDER/flooded_areas/flood_image0190.jpg,flood,0,severe,2,0.6792,flood_severe,2
../data/raw/AIDER/flooded_areas/flood_image0147.jpg,flood,0,moderate,1,0.6498,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0153.jpg,flood,0,moderate,1,0.6333,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0386.jpg,flood,0,moderate,1,0.6119,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0392.jpg,flood,0,moderate,1,0.6383,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0345.jpg,flood,0,moderate,1,0.6084,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0423.jpg,flood,0,severe,2,0.7033,flood_severe,2
../data/raw/AIDER/flooded_areas/flood_image0437.jpg,flood,0,moderate,1,0.6603,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0351.jpg,flood,0,moderate,1,0.6202,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0379.jpg,flood,0,mild,0,0.4424,flood_mild,0
../data/raw/AIDER/flooded_areas/flood_image0231.jpg,flood,0,moderate,1,0.6204,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0225.jpg,flood,0,moderate,1,0.6108,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0219.jpg,flood,0,severe,2,0.6734,flood_severe,2
../data/raw/AIDER/flooded_areas/flood_image0033.jpg,flood,0,moderate,1,0.6187,flood_moderate,1
../data/raw/AIDER/flooded_areas/flood_image0027.jpg,flood,0,mild,0,0.595,flood_mild,0
../data/raw/AIDER/fire/fire_image0269.jpg,fire,1,moderate,1,0.0826,fire_moderate,4
../data/raw/AIDER/fire/fire_image0241.jpg,fire,1,mild,0,0.0425,fire_mild,3
../data/raw/AIDER/fire/fire_image0255.jpg,fire,1,mild,0,0.0137,fire_mild,3
../data/raw/AIDER/fire/fire_image0282.jpg,fire,1,mild,0,0.0743,fire_mild,3
../data/raw/AIDER/fire/fire_image0296.jpg,fire,1,severe,2,0.3125,fire_severe,5
../data/raw/AIDER/fire/fire_image0043.jpg,fire,1,moderate,1,0.1544,fire_moderate,4
../data/raw/AIDER/fire/fire_image0057.jpg,fire,1,moderate,1,0.0937,fire_moderate,4
../data/raw/AIDER/fire/fire_image0080.jpg,fire,1,moderate,1,0.1728,fire_moderate,4
../data/raw/AIDER/fire/fire_image0094.jpg,fire,1,mild,0,0.0191,fire_mild,3
../data/raw/AIDER/fire/fire_image0137.jpg,fire,1,mild,0,0.076,fire_mild,3
../data/raw/AIDER/fire/fire_image0123.jpg,fire,1,severe,2,0.2303,fire_severe,5
../data/raw/AIDER/fire/fire_image0309.jpg,fire,1,severe,2,0.2624,fire_severe,5
../data/raw/AIDER/fire/fire_image0335.jpg,fire,1,mild,0,0.0579,fire_mild,3
../data/raw/AIDER/fire/fire_image0453.jpg,fire,1,mild,0,0.0312,fire_mild,3
../data/raw/AIDER/fire/fire_image0447.jpg,fire,1,severe,2,0.2148,fire_severe,5
../data/raw/AIDER/fire/fire_image0321.jpg,fire,1,mild,0,0.0312,fire_mild,3
../data/raw/AIDER/fire/fire_image0490.jpg,fire,1,severe,2,0.297,fire_severe,5
../data/raw/AIDER/fire/fire_image0484.jpg,fire,1,severe,2,0.3249,fire_severe,5
../data/raw/AIDER/fire/fire_image0485.jpg,fire,1,severe,2,0.327,fire_severe,5
../data/raw/AIDER/fire/fire_image0491.jpg,fire,1,severe,2,0.3918,fire_severe,5
../data/raw/AIDER/fire/fire_image0446.jpg,fire,1,severe,2,0.3571,fire_severe,5
../data/raw/AIDER/fire/fire_image0320.jpg,fire,1,mild,0,0.0519,fire_mild,3
../data/raw/AIDER/fire/fire_image0334.jpg,fire,1,mild,0,0.0543,fire_mild,3
../data/raw/AIDER/fire/fire_image0452.jpg,fire,1,mild,0,0.0275,fire_mild,3
../data/raw/AIDER/fire/fire_image0308.jpg,fire,1,severe,2,0.2909,fire_severe,5
../data/raw/AIDER/fire/fire_image0122.jpg,fire,1,moderate,1,0.1594,fire_moderate,4
../data/raw/AIDER/fire/fire_image0136.jpg,fire,1,moderate,1,0.1782,fire_moderate,4
../data/raw/AIDER/fire/fire_image0095.jpg,fire,1,mild,0,0.0599,fire_mild,3
../data/raw/AIDER/fire/fire_image0081.jpg,fire,1,mild,0,0.0159,fire_mild,3
../data/raw/AIDER/fire/fire_image0056.jpg,fire,1,moderate,1,0.1739,fire_moderate,4
../data/raw/AIDER/fire/fire_image0042.jpg,fire,1,moderate,1,0.1233,fire_moderate,4
../data/raw/AIDER/fire/fire_image0297.jpg,fire,1,severe,2,0.3056,fire_severe,5
../data/raw/AIDER/fire/fire_image0283.jpg,fire,1,moderate,1,0.1417,fire_moderate,4
../data/raw/AIDER/fire/fire_image0254.jpg,fire,1,moderate,1,0.1512,fire_moderate,4
../data/raw/AIDER/fire/fire_image0240.jpg,fire,1,mild,0,0.057,fire_mild,3
../data/raw/AIDER/fire/fire_image0268.jpg,fire,1,mild,0,0.0466,fire_mild,3
../data/raw/AIDER/fire/fire_image0518.jpg,fire,1,mild,0,0.0727,fire_mild,3
../data/raw/AIDER/fire/fire_image0256.jpg,fire,1,mild,0,0.0,fire_mild,3
../data/raw/AIDER/fire/fire_image0242.jpg,fire,1,mild,0,0.0673,fire_mild,3
../data/raw/AIDER/fire/fire_image0295.jpg,fire,1,severe,2,0.2852,fire_severe,5
../data/raw/AIDER/fire/fire_image0281.jpg,fire,1,moderate,1,0.0857,fire_moderate,4
../data/raw/AIDER/fire/fire_image0068.jpg,fire,1,mild,0,0.0673,fire_mild,3
../data/raw/AIDER/fire/fire_image0054.jpg,fire,1,moderate,1,0.1466,fire_moderate,4
../data/raw/AIDER/fire/fire_image0040.jpg,fire,1,moderate,1,0.1032,fire_moderate,4
../data/raw/AIDER/fire/fire_image0097.jpg,fire,1,severe,2,0.2125,fire_severe,5
../data/raw/AIDER/fire/fire_image0083.jpg,fire,1,mild,0,0.055,fire_mild,3
../data/raw/AIDER/fire/fire_image0108.jpg,fire,1,mild,0,0.0056,fire_mild,3
../data/raw/AIDER/fire/fire_image0120.jpg,fire,1,severe,2,0.2278,fire_severe,5
../data/raw/AIDER/fire/fire_image0134.jpg,fire,1,moderate,1,0.1376,fire_moderate,4
../data/raw/AIDER/fire/fire_image0478.jpg,fire,1,moderate,1,0.1567,fire_moderate,4
../data/raw/AIDER/fire/fire_image0322.jpg,fire,1,mild,0,0.0668,fire_mild,3
../data/raw/AIDER/fire/fire_image0444.jpg,fire,1,severe,2,0.3242,fire_severe,5
../data/raw/AIDER/fire/fire_image0450.jpg,fire,1,mild,0,0.016,fire_mild,3
../data/raw/AIDER/fire/fire_image0336.jpg,fire,1,mild,0,0.0652,fire_mild,3
../data/raw/AIDER/fire/fire_image0487.jpg,fire,1,severe,2,0.2024,fire_severe,5
../data/raw/AIDER/fire/fire_image0493.jpg,fire,1,severe,2,0.3344,fire_severe,5
../data/raw/AIDER/fire/fire_image0492.jpg,fire,1,severe,2,0.2973,fire_severe,5
../data/raw/AIDER/fire/fire_image0486.jpg,fire,1,severe,2,0.3038,fire_severe,5
../data/raw/AIDER/fire/fire_image0451.jpg,fire,1,mild,0,0.0608,fire_mild,3
../data/raw/AIDER/fire/fire_image0337.jpg,fire,1,moderate,1,0.0821,fire_moderate,4
../data/raw/AIDER/fire/fire_image0323.jpg,fire,1,moderate,1,0.1396,fire_moderate,4
../data/raw/AIDER/fire/fire_image0445.jpg,fire,1,severe,2,0.2194,fire_severe,5
../data/raw/AIDER/fire/fire_image0479.jpg,fire,1,moderate,1,0.1551,fire_moderate,4
../data/raw/AIDER/fire/fire_image0135.jpg,fire,1,moderate,1,0.126,fire_moderate,4
../data/raw/AIDER/fire/fire_image0121.jpg,fire,1,mild,0,0.0048,fire_mild,3
../data/raw/AIDER/fire/fire_image0109.jpg,fire,1,mild,0,0.0181,fire_mild,3
../data/raw/AIDER/fire/fire_image0082.jpg,fire,1,mild,0,0.0035,fire_mild,3
../data/raw/AIDER/fire/fire_image0096.jpg,fire,1,severe,2,0.1878,fire_severe,5
../data/raw/AIDER/fire/fire_image0041.jpg,fire,1,moderate,1,0.1229,fire_moderate,4
../data/raw/AIDER/fire/fire_image0055.jpg,fire,1,moderate,1,0.0943,fire_moderate,4
../data/raw/AIDER/fire/fire_image0069.jpg,fire,1,mild,0,0.077,fire_mild,3
../data/raw/AIDER/fire/fire_image0280.jpg,fire,1,moderate,1,0.1036,fire_moderate,4
../data/raw/AIDER/fire/fire_image0294.jpg,fire,1,severe,2,0.2717,fire_severe,5
../data/raw/AIDER/fire/fire_image0243.jpg,fire,1,mild,0,0.0417,fire_mild,3
../data/raw/AIDER/fire/fire_image0257.jpg,fire,1,moderate,1,0.1004,fire_moderate,4
../data/raw/AIDER/fire/fire_image0519.jpg,fire,1,mild,0,0.0349,fire_mild,3
../data/raw/AIDER/fire/fire_image0253.jpg,fire,1,mild,0,0.0368,fire_mild,3
../data/raw/AIDER/fire/fire_image0247.jpg,fire,1,mild,0,0.0664,fire_mild,3
../data/raw/AIDER/fire/fire_image0521.jpg,fire,1,mild,0,0.0613,fire_mild,3
../data/raw/AIDER/fire/fire_image0509.jpg,fire,1,severe,2,0.2736,fire_severe,5
../data/raw/AIDER/fire/fire_image0290.jpg,fire,1,moderate,1,0.1539,fire_moderate,4
../data/raw/AIDER/fire/fire_image0284.jpg,fire,1,mild,0,0.0469,fire_mild,3
../data/raw/AIDER/fire/fire_image0051.jpg,fire,1,mild,0,0.0672,fire_mild,3
../data/raw/AIDER/fire/fire_image0045.jpg,fire,1,moderate,1,0.1054,fire_moderate,4
../data/raw/AIDER/fire/fire_image0079.jpg,fire,1,moderate,1,0.1274,fire_moderate,4
../data/raw/AIDER/fire/fire_image0092.jpg,fire,1,severe,2,0.3821,fire_severe,5
../data/raw/AIDER/fire/fire_image0086.jpg,fire,1,mild,0,0.0472,fire_mild,3
../data/raw/AIDER/fire/fire_image0125.jpg,fire,1,severe,2,0.2622,fire_severe,5
../data/raw/AIDER/fire/fire_image0131.jpg,fire,1,severe,2,0.3177,fire_severe,5
../data/raw/AIDER/fire/fire_image0119.jpg,fire,1,mild,0,0.012,fire_mild,3
../data/raw/AIDER/fire/fire_image0441.jpg,fire,1,moderate,1,0.0865,fire_moderate,4
../data/raw/AIDER/fire/fire_image0327.jpg,fire,1,severe,2,0.2986,fire_severe,5
../data/raw/AIDER/fire/fire_image0333.jpg,fire,1,moderate,1,0.1731,fire_moderate,4
../data/raw/AIDER/fire/fire_image0455.jpg,fire,1,mild,0,0.0421,fire_mild,3
../data/raw/AIDER/fire/fire_image0469.jpg,fire,1,moderate,1,0.0961,fire_moderate,4
../data/raw/AIDER/fire/fire_image0482.jpg,fire,1,severe,2,0.3619,fire_severe,5
../data/raw/AIDER/fire/fire_image0496.jpg,fire,1,severe,2,0.2299,fire_severe,5
../data/raw/AIDER/fire/fire_image0497.jpg,fire,1,severe,2,0.2507,fire_severe,5
../data/raw/AIDER/fire/fire_image0483.jpg,fire,1,severe,2,0.3108,fire_severe,5
../data/raw/AIDER/fire/fire_image0468.jpg,fire,1,moderate,1,0.1137,fire_moderate,4
../data/raw/AIDER/fire/fire_image0332.jpg,fire,1,mild,0,0.0367,fire_mild,3
../data/raw/AIDER/fire/fire_image0454.jpg,fire,1,mild,0,0.0645,fire_mild,3
../data/raw/AIDER/fire/fire_image0440.jpg,fire,1,severe,2,0.2071,fire_severe,5
../data/raw/AIDER/fire/fire_image0326.jpg,fire,1,severe,2,0.2903,fire_severe,5
../data/raw/AIDER/fire/fire_image0118.jpg,fire,1,moderate,1,0.1356,fire_moderate,4
../data/raw/AIDER/fire/fire_image0130.jpg,fire,1,moderate,1,0.1304,fire_moderate,4
../data/raw/AIDER/fire/fire_image0124.jpg,fire,1,mild,0,0.0796,fire_mild,3
../data/raw/AIDER/fire/fire_image0087.jpg,fire,1,moderate,1,0.083,fire_moderate,4
../data/raw/AIDER/fire/fire_image0093.jpg,fire,1,severe,2,0.4329,fire_severe,5
../data/raw/AIDER/fire/fire_image0078.jpg,fire,1,mild,0,0.0701,fire_mild,3
../data/raw/AIDER/fire/fire_image0044.jpg,fire,1,moderate,1,0.158,fire_moderate,4
../data/raw/AIDER/fire/fire_image0050.jpg,fire,1,mild,0,0.0276,fire_mild,3
../data/raw/AIDER/fire/fire_image0285.jpg,fire,1,mild,0,0.0625,fire_mild,3
../data/raw/AIDER/fire/fire_image0291.jpg,fire,1,moderate,1,0.1032,fire_moderate,4
../data/raw/AIDER/fire/fire_image0508.jpg,fire,1,severe,2,0.2795,fire_severe,5
../data/raw/AIDER/fire/fire_image0246.jpg,fire,1,moderate,1,0.0858,fire_moderate,4
../data/raw/AIDER/fire/fire_image0520.jpg,fire,1,moderate,1,0.1233,fire_moderate,4
../data/raw/AIDER/fire/fire_image0252.jpg,fire,1,mild,0,0.0739,fire_mild,3
../data/raw/AIDER/fire/fire_image0244.jpg,fire,1,moderate,1,0.088,fire_moderate,4
../data/raw/AIDER/fire/fire_image0250.jpg,fire,1,mild,0,0.0752,fire_mild,3
../data/raw/AIDER/fire/fire_image0278.jpg,fire,1,mild,0,0.0316,fire_mild,3
../data/raw/AIDER/fire/fire_image0287.jpg,fire,1,moderate,1,0.1721,fire_moderate,4
../data/raw/AIDER/fire/fire_image0293.jpg,fire,1,severe,2,0.2751,fire_severe,5
../data/raw/AIDER/fire/fire_image0046.jpg,fire,1,moderate,1,0.0939,fire_moderate,4
../data/raw/AIDER/fire/fire_image0052.jpg,fire,1,moderate,1,0.09,fire_moderate,4
../data/raw/AIDER/fire/fire_image0085.jpg,fire,1,mild,0,0.0093,fire_mild,3
../data/raw/AIDER/fire/fire_image0091.jpg,fire,1,mild,0,0.0219,fire_mild,3
../data/raw/AIDER/fire/fire_image0132.jpg,fire,1,mild,0,0.0223,fire_mild,3
../data/raw/AIDER/fire/fire_image0126.jpg,fire,1,moderate,1,0.1158,fire_moderate,4
../data/raw/AIDER/fire/fire_image0456.jpg,fire,1,mild,0,0.0385,fire_mild,3
../data/raw/AIDER/fire/fire_image0330.jpg,fire,1,moderate,1,0.1365,fire_moderate,4
../data/raw/AIDER/fire/fire_image0324.jpg,fire,1,severe,2,0.3306,fire_severe,5
../data/raw/AIDER/fire/fire_image0442.jpg,fire,1,moderate,1,0.1114,fire_moderate,4
../data/raw/AIDER/fire/fire_image0318.jpg,fire,1,moderate,1,0.1653,fire_moderate,4
../data/raw/AIDER/fire/fire_image0495.jpg,fire,1,severe,2,0.326,fire_severe,5
../data/raw/AIDER/fire/fire_image0481.jpg,fire,1,mild,0,0.0488,fire_mild,3
../data/raw/AIDER/fire/fire_image0480.jpg,fire,1,moderate,1,0.1605,fire_moderate,4
../data/raw/AIDER/fire/fire_image0494.jpg,fire,1,severe,2,0.309,fire_severe,5
../data/raw/AIDER/fire/fire_image0319.jpg,fire,1,severe,2,0.2083,fire_severe,5
../data/raw/AIDER/fire/fire_image0325.jpg,fire,1,moderate,1,0.1685,fire_moderate,4
../data/raw/AIDER/fire/fire_image0443.jpg,fire,1,moderate,1,0.135,fire_moderate,4
../data/raw/AIDER/fire/fire_image0457.jpg,fire,1,mild,0,0.0715,fire_mild,3
../data/raw/AIDER/fire/fire_image0331.jpg,fire,1,mild,0,0.0605,fire_mild,3
../data/raw/AIDER/fire/fire_image0127.jpg,fire,1,severe,2,0.1803,fire_severe,5
../data/raw/AIDER/fire/fire_image0133.jpg,fire,1,mild,0,0.0766,fire_mild,3
../data/raw/AIDER/fire/fire_image0090.jpg,fire,1,mild,0,0.0391,fire_mild,3
../data/raw/AIDER/fire/fire_image0084.jpg,fire,1,mild,0,0.0366,fire_mild,3
../data/raw/AIDER/fire/fire_image0053.jpg,fire,1,severe,2,0.1811,fire_severe,5
../data/raw/AIDER/fire/fire_image0047.jpg,fire,1,moderate,1,0.1029,fire_moderate,4
../data/raw/AIDER/fire/fire_image0292.jpg,fire,1,moderate,1,0.1263,fire_moderate,4
../data/raw/AIDER/fire/fire_image0286.jpg,fire,1,severe,2,0.3131,fire_severe,5
../data/raw/AIDER/fire/fire_image0279.jpg,fire,1,mild,0,0.0346,fire_mild,3
../data/raw/AIDER/fire/fire_image0251.jpg,fire,1,severe,2,0.2677,fire_severe,5
../data/raw/AIDER/fire/fire_image0245.jpg,fire,1,moderate,1,0.1274,fire_moderate,4
../data/raw/AIDER/fire/fire_image0222.jpg,fire,1,mild,0,0.0003,fire_mild,3
../data/raw/AIDER/fire/fire_image0236.jpg,fire,1,moderate,1,0.1209,fire_moderate,4
../data/raw/AIDER/fire/fire_image0008.jpg,fire,1,moderate,1,0.1731,fire_moderate,4
../data/raw/AIDER/fire/fire_image0020.jpg,fire,1,moderate,1,0.1504,fire_moderate,4
../data/raw/AIDER/fire/fire_image0034.jpg,fire,1,mild,0,0.032,fire_mild,3
../data/raw/AIDER/fire/fire_image0168.jpg,fire,1,mild,0,0.076,fire_mild,3
../data/raw/AIDER/fire/fire_image0154.jpg,fire,1,mild,0,0.0017,fire_mild,3
../data/raw/AIDER/fire/fire_image0140.jpg,fire,1,moderate,1,0.1471,fire_moderate,4
../data/raw/AIDER/fire/fire_image0197.jpg,fire,1,moderate,1,0.1332,fire_moderate,4
../data/raw/AIDER/fire/fire_image0183.jpg,fire,1,moderate,1,0.0805,fire_moderate,4
../data/raw/AIDER/fire/fire_image0418.jpg,fire,1,moderate,1,0.0815,fire_moderate,4
../data/raw/AIDER/fire/fire_image0430.jpg,fire,1,moderate,1,0.1548,fire_moderate,4
../data/raw/AIDER/fire/fire_image0356.jpg,fire,1,mild,0,0.0476,fire_mild,3
../data/raw/AIDER/fire/fire_image0342.jpg,fire,1,severe,2,0.2121,fire_severe,5
../data/raw/AIDER/fire/fire_image0424.jpg,fire,1,moderate,1,0.1236,fire_moderate,4
../data/raw/AIDER/fire/fire_image0395.jpg,fire,1,mild,0,0.0,fire_mild,3
../data/raw/AIDER/fire/fire_image0381.jpg,fire,1,mild,0,0.0429,fire_mild,3
../data/raw/AIDER/fire/fire_image0380.jpg,fire,1,mild,0,0.0473,fire_mild,3
../data/raw/AIDER/fire/fire_image0394.jpg,fire,1,mild,0,0.0,fire_mild,3
../data/raw/AIDER/fire/fire_image0343.jpg,fire,1,severe,2,0.1839,fire_severe,5
../data/raw/AIDER/fire/fire_image0425.jpg,fire,1,severe,2,0.5385,fire_severe,5
../data/raw/AIDER/fire/fire_image0431.jpg,fire,1,mild,0,0.0251,fire_mild,3
../data/raw/AIDER/fire/fire_image0357.jpg,fire,1,severe,2,0.2334,fire_severe,5
../data/raw/AIDER/fire/fire_image0419.jpg,fire,1,mild,0,0.0289,fire_mild,3
../data/raw/AIDER/fire/fire_image0182.jpg,fire,1,mild,0,0.0597,fire_mild,3
../data/raw/AIDER/fire/fire_image0196.jpg,fire,1,mild,0,0.0565,fire_mild,3
../data/raw/AIDER/fire/fire_image0141.jpg,fire,1,severe,2,0.286,fire_severe,5
../data/raw/AIDER/fire/fire_image0155.jpg,fire,1,mild,0,0.0039,fire_mild,3
../data/raw/AIDER/fire/fire_image0169.jpg,fire,1,severe,2,0.2496,fire_severe,5
../data/raw/AIDER/fire/fire_image0035.jpg,fire,1,severe,2,0.1911,fire_severe,5
../data/raw/AIDER/fire/fire_image0021.jpg,fire,1,moderate,1,0.1495,fire_moderate,4
../data/raw/AIDER/fire/fire_image0009.jpg,fire,1,severe,2,0.1995,fire_severe,5
../data/raw/AIDER/fire/fire_image0237.jpg,fire,1,severe,2,0.3246,fire_severe,5
../data/raw/AIDER/fire/fire_image0223.jpg,fire,1,mild,0,0.0478,fire_mild,3
../data/raw/AIDER/fire/fire_image0209.jpg,fire,1,mild,0,0.0785,fire_mild,3
../data/raw/AIDER/fire/fire_image0235.jpg,fire,1,moderate,1,0.136,fire_moderate,4
../data/raw/AIDER/fire/fire_image0221.jpg,fire,1,mild,0,0.0,fire_mild,3
../data/raw/AIDER/fire/fire_image0037.jpg,fire,1,mild,0,0.0015,fire_mild,3
../data/raw/AIDER/fire/fire_image0023.jpg,fire,1,moderate,1,0.0942,fire_moderate,4
../data/raw/AIDER/fire/fire_image0143.jpg,fire,1,mild,0,0.008,fire_mild,3
../data/raw/AIDER/fire/fire_image0157.jpg,fire,1,severe,2,0.3278,fire_severe,5
../data/raw/AIDER/fire/fire_image0180.jpg,fire,1,mild,0,0.0002,fire_mild,3
../data/raw/AIDER/fire/fire_image0194.jpg,fire,1,mild,0,0.0187,fire_mild,3
../data/raw/AIDER/fire/fire_image0369.jpg,fire,1,severe,2,0.2994,fire_severe,5
../data/raw/AIDER/fire/fire_image0427.jpg,fire,1,severe,2,0.3008,fire_severe,5
../data/raw/AIDER/fire/fire_image0341.jpg,fire,1,mild,0,0.0734,fire_mild,3
../data/raw/AIDER/fire/fire_image0355.jpg,fire,1,mild,0,0.0545,fire_mild,3
../data/raw/AIDER/fire/fire_image0433.jpg,fire,1,severe,2,0.4077,fire_severe,5
../data/raw/AIDER/fire/fire_image0382.jpg,fire,1,mild,0,0.049,fire_mild,3
../data/raw/AIDER/fire/fire_image0396.jpg,fire,1,mild,0,0.001,fire_mild,3
../data/raw/AIDER/fire/fire_image0397.jpg,fire,1,mild,0,0.0073,fire_mild,3
../data/raw/AIDER/fire/fire_image0383.jpg,fire,1,mild,0,0.0602,fire_mild,3
../data/raw/AIDER/fire/fire_image0354.jpg,fire,1,mild,0,0.0137,fire_mild,3
../data/raw/AIDER/fire/fire_image0432.jpg,fire,1,severe,2,0.2564,fire_severe,5
../data/raw/AIDER/fire/fire_image0426.jpg,fire,1,severe,2,0.5609,fire_severe,5
../data/raw/AIDER/fire/fire_image0340.jpg,fire,1,moderate,1,0.1217,fire_moderate,4
../data/raw/AIDER/fire/fire_image0368.jpg,fire,1,severe,2,0.2983,fire_severe,5
../data/raw/AIDER/fire/fire_image0195.jpg,fire,1,mild,0,0.0766,fire_mild,3
../data/raw/AIDER/fire/fire_image0181.jpg,fire,1,mild,0,0.0031,fire_mild,3
../data/raw/AIDER/fire/fire_image0156.jpg,fire,1,mild,0,0.0166,fire_mild,3
../data/raw/AIDER/fire/fire_image0142.jpg,fire,1,mild,0,0.0,fire_mild,3
../data/raw/AIDER/fire/fire_image0022.jpg,fire,1,moderate,1,0.1186,fire_moderate,4
../data/raw/AIDER/fire/fire_image0036.jpg,fire,1,moderate,1,0.1241,fire_moderate,4
../data/raw/AIDER/fire/fire_image0220.jpg,fire,1,mild,0,0.05,fire_mild,3
../data/raw/AIDER/fire/fire_image0234.jpg,fire,1,moderate,1,0.0965,fire_moderate,4
../data/raw/AIDER/fire/fire_image0208.jpg,fire,1,mild,0,0.047,fire_mild,3
../data/raw/AIDER/fire/fire_image0230.jpg,fire,1,moderate,1,0.09,fire_moderate,4
../data/raw/AIDER/fire/fire_image0224.jpg,fire,1,severe,2,0.2446,fire_severe,5
../data/raw/AIDER/fire/fire_image0218.jpg,fire,1,moderate,1,0.1127,fire_moderate,4
../data/raw/AIDER/fire/fire_image0032.jpg,fire,1,moderate,1,0.1331,fire_moderate,4
../data/raw/AIDER/fire/fire_image0026.jpg,fire,1,mild,0,0.058,fire_mild,3
../data/raw/AIDER/fire/fire_image0146.jpg,fire,1,mild,0,0.0219,fire_mild,3
../data/raw/AIDER/fire/fire_image0152.jpg,fire,1,severe,2,0.2811,fire_severe,5
../data/raw/AIDER/fire/fire_image0185.jpg,fire,1,mild,0,0.0669,fire_mild,3
../data/raw/AIDER/fire/fire_image0191.jpg,fire,1,moderate,1,0.139,fire_moderate,4
../data/raw/AIDER/fire/fire_image0344.jpg,fire,1,severe,2,0.2758,fire_severe,5
../data/raw/AIDER/fire/fire_image0422.jpg,fire,1,moderate,1,0.1207,fire_moderate,4
../data/raw/AIDER/fire/fire_image0436.jpg,fire,1,moderate,1,0.1302,fire_moderate,4
../data/raw/AIDER/fire/fire_image0350.jpg,fire,1,severe,2,0.3381,fire_severe,5
../data/raw/AIDER/fire/fire_image0378.jpg,fire,1,mild,0,0.0595,fire_mild,3
../data/raw/AIDER/fire/fire_image0387.jpg,fire,1,moderate,1,0.1129,fire_moderate,4
../data/raw/AIDER/fire/fire_image0393.jpg,fire,1,mild,0,0.0027,fire_mild,3
../data/raw/AIDER/fire/fire_image0392.jpg,fire,1,mild,0,0.0008,fire_mild,3
../data/raw/AIDER/fire/fire_image0386.jpg,fire,1,severe,2,0.2544,fire_severe,5
../data/raw/AIDER/fire/fire_image0379.jpg,fire,1,mild,0,0.0505,fire_mild,3
../data/raw/AIDER/fire/fire_image0437.jpg,fire,1,moderate,1,0.094,fire_moderate,4
../data/raw/AIDER/fire/fire_image0351.jpg,fire,1,mild,0,0.0033,fire_mild,3
../data/raw/AIDER/fire/fire_image0345.jpg,fire,1,moderate,1,0.1444,fire_moderate,4
../data/raw/AIDER/fire/fire_image0423.jpg,fire,1,moderate,1,0.0842,fire_moderate,4
../data/raw/AIDER/fire/fire_image0190.jpg,fire,1,moderate,1,0.1408,fire_moderate,4
../data/raw/AIDER/fire/fire_image0184.jpg,fire,1,severe,2,0.2016,fire_severe,5
../data/raw/AIDER/fire/fire_image0153.jpg,fire,1,moderate,1,0.1002,fire_moderate,4
../data/raw/AIDER/fire/fire_image0147.jpg,fire,1,mild,0,0.0386,fire_mild,3
../data/raw/AIDER/fire/fire_image0027.jpg,fire,1,mild,0,0.0444,fire_mild,3
../data/raw/AIDER/fire/fire_image0033.jpg,fire,1,mild,0,0.0399,fire_mild,3
../data/raw/AIDER/fire/fire_image0219.jpg,fire,1,moderate,1,0.0897,fire_moderate,4
../data/raw/AIDER/fire/fire_image0225.jpg,fire,1,mild,0,0.0415,fire_mild,3
../data/raw/AIDER/fire/fire_image0231.jpg,fire,1,mild,0,0.0074,fire_mild,3
../data/raw/AIDER/fire/fire_image0227.jpg,fire,1,severe,2,0.2767,fire_severe,5
../data/raw/AIDER/fire/fire_image0233.jpg,fire,1,mild,0,0.0763,fire_mild,3
../data/raw/AIDER/fire/fire_image0025.jpg,fire,1,moderate,1,0.1401,fire_moderate,4
../data/raw/AIDER/fire/fire_image0031.jpg,fire,1,moderate,1,0.1636,fire_moderate,4
../data/raw/AIDER/fire/fire_image0019.jpg,fire,1,moderate,1,0.1613,fire_moderate,4
../data/raw/AIDER/fire/fire_image0151.jpg,fire,1,mild,0,0.0146,fire_mild,3
../data/raw/AIDER/fire/fire_image0145.jpg,fire,1,mild,0,0.0561,fire_mild,3
../data/raw/AIDER/fire/fire_image0179.jpg,fire,1,mild,0,0.0568,fire_mild,3
../data/raw/AIDER/fire/fire_image0192.jpg,fire,1,severe,2,0.4072,fire_severe,5
../data/raw/AIDER/fire/fire_image0186.jpg,fire,1,moderate,1,0.1574,fire_moderate,4
../data/raw/AIDER/fire/fire_image0353.jpg,fire,1,mild,0,0.0066,fire_mild,3
../data/raw/AIDER/fire/fire_image0435.jpg,fire,1,severe,2,0.3716,fire_severe,5
../data/raw/AIDER/fire/fire_image0421.jpg,fire,1,mild,0,0.0651,fire_mild,3
../data/raw/AIDER/fire/fire_image0347.jpg,fire,1,moderate,1,0.0944,fire_moderate,4
../data/raw/AIDER/fire/fire_image0409.jpg,fire,1,mild,0,0.0677,fire_mild,3
../data/raw/AIDER/fire/fire_image0390.jpg,fire,1,moderate,1,0.1703,fire_moderate,4
../data/raw/AIDER/fire/fire_image0384.jpg,fire,1,mild,0,0.0132,fire_mild,3
